Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,Tm,Opp.1,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,ORB%.1,FT/FGA.1,Team,Season,SeasonType
74.0,74.0,2023-03-22,,ATL,W,125.0,124.0,,122.5,121.5,102.1,0.315,0.283,0.597,49.4,60.0,6.9,5.1,0.549,9.5,25.6,0.261,0.6,15.0,22.5,0.259,MIN,2023,reg
75.0,75.0,2023-03-26,@,GSW,W,99.0,96.0,,102.0,99.0,97.0,0.313,0.5,0.544,43.0,73.5,10.3,4.8,0.531,15.7,22.5,0.175,0.506,15.2,13.0,0.159,MIN,2023,reg
76.0,76.0,2023-03-27,@,SAC,W,119.0,115.0,,125.6,121.4,94.7,0.395,0.279,0.589,51.2,75.0,6.3,5.3,0.564,5.6,26.8,0.256,0.494,9.0,29.3,0.381,MIN,2023,reg
77.0,77.0,2023-03-29,@,PHO,L,100.0,107.0,,102.0,109.1,98.1,0.133,0.389,0.525,47.1,60.0,4.1,5.3,0.511,18.1,32.7,0.089,0.448,6.9,28.3,0.219,MIN,2023,reg
78.0,78.0,2023-03-31,,LAL,L,111.0,123.0,,108.0,119.7,102.8,0.2,0.411,0.537,57.6,61.0,9.7,5.9,0.5,13.4,24.0,0.168,0.55,13.4,35.7,0.267,MIN,2023,reg
79.0,79.0,2023-04-02,,POR,L,105.0,107.0,,106.3,108.3,98.8,0.291,0.329,0.589,47.2,76.3,3.0,7.9,0.551,16.8,18.4,0.228,0.511,8.9,21.6,0.129,MIN,2023,reg
80.0,80.0,2023-04-04,@,BRK,W,107.0,102.0,,110.0,104.9,97.2,0.259,0.282,0.565,47.6,51.2,7.2,10.9,0.529,11.2,17.5,0.2,0.506,9.4,15.9,0.122,MIN,2023,reg
81.0,81.0,2023-04-08,@,SAS,W,151.0,131.0,,142.8,123.9,105.8,0.208,0.426,0.685,50.0,75.0,7.6,12.1,0.673,6.0,23.9,0.149,0.595,11.0,22.7,0.189,MIN,2023,reg
82.0,82.0,2023-04-09,,NOP,W,113.0,108.0,,109.2,104.4,103.5,0.378,0.439,0.591,53.8,64.1,6.8,11.6,0.555,15.1,17.4,0.268,0.461,12.7,24.4,0.278,MIN,2023,reg
1.0,1.0,2022-10-19,@,BRK,W,130.0,108.0,,125.6,104.3,103.5,0.245,0.255,0.575,39.0,62.0,8.7,7.1,0.549,10.3,41.2,0.176,0.506,13.8,18.4,0.202,NOP,2023,reg
2.0,2.0,2022-10-21,@,CHO,W,124.0,112.0,,120.8,109.1,102.6,0.416,0.247,0.589,41.1,54.8,8.8,11.1,0.517,13.2,36.6,0.36,0.521,11.9,22.4,0.113,NOP,2023,reg
3.0,3.0,2022-10-23,,UTA,L,121.0,122.0,OT,112.0,113.0,97.8,0.216,0.265,0.542,49.4,62.5,7.4,10.0,0.51,13.2,32.6,0.167,0.505,13.4,32.6,0.235,NOP,2023,reg
4.0,4.0,2022-10-25,,DAL,W,113.0,111.0,,124.4,122.2,90.8,0.237,0.355,0.673,58.7,56.8,7.7,7.0,0.658,14.3,13.3,0.171,0.573,11.5,33.3,0.207,NOP,2023,reg
5.0,5.0,2022-10-28,@,PHO,L,111.0,124.0,,115.4,128.9,96.2,0.256,0.43,0.58,58.8,65.8,10.4,1.7,0.529,12.8,21.4,0.233,0.576,10.6,36.8,0.196,NOP,2023,reg
6.0,6.0,2022-10-30,@,LAC,W,112.0,91.0,,116.6,94.8,96.0,0.086,0.387,0.58,43.8,69.6,9.4,2.1,0.575,11.9,27.9,0.054,0.483,14.1,17.4,0.093,NOP,2023,reg
7.0,7.0,2022-11-02,@,LAL,L,117.0,120.0,OT,103.6,106.3,102.3,0.206,0.245,0.526,52.3,74.5,8.9,8.1,0.5,11.2,19.6,0.147,0.51,14.3,21.6,0.204,NOP,2023,reg
8.0,8.0,2022-11-04,,GSW,W,114.0,105.0,,115.2,106.1,98.9,0.358,0.358,0.608,43.9,58.5,10.1,5.1,0.58,14.6,25.7,0.247,0.577,21.9,9.7,0.324,NOP,2023,reg
9.0,9.0,2022-11-05,@,ATL,L,121.0,124.0,OT,107.3,109.9,102.2,0.259,0.213,0.503,45.9,48.9,7.1,9.0,0.468,11.7,33.3,0.185,0.5,10.2,23.1,0.204,NOP,2023,reg
10.0,10.0,2022-11-07,@,IND,L,122.0,129.0,,121.8,128.8,100.1,0.175,0.351,0.584,51.1,66.7,7.0,10.5,0.567,8.7,27.1,0.124,0.628,15.0,25.0,0.244,NOP,2023,reg
11.0,11.0,2022-11-09,@,CHI,W,115.0,111.0,,113.1,109.2,101.6,0.429,0.226,0.576,41.2,47.6,7.9,8.3,0.518,13.8,31.0,0.333,0.546,13.6,14.0,0.184,NOP,2023,reg
12.0,12.0,2022-11-10,,POR,L,95.0,106.0,,101.1,112.8,94.0,0.304,0.354,0.53,50.5,57.6,3.2,9.8,0.481,16.0,20.5,0.241,0.506,8.5,23.4,0.235,NOP,2023,reg
13.0,13.0,2022-11-12,,HOU,W,119.0,106.0,,120.3,107.2,98.9,0.36,0.337,0.597,54.4,66.7,13.1,2.3,0.535,10.7,26.7,0.314,0.582,23.0,29.4,0.177,NOP,2023,reg
14.0,14.0,2022-11-15,,MEM,W,113.0,102.0,,116.2,104.9,97.2,0.132,0.418,0.587,54.3,72.1,2.1,14.0,0.571,9.4,15.9,0.099,0.462,9.6,28.0,0.185,NOP,2023,reg
15.0,15.0,2022-11-16,,CHI,W,124.0,110.0,,126.3,112.1,98.2,0.282,0.388,0.649,44.6,69.8,4.1,10.5,0.606,13.6,28.6,0.247,0.556,11.1,17.1,0.124,NOP,2023,reg
16.0,16.0,2022-11-18,,BOS,L,109.0,117.0,,112.6,120.9,96.8,0.149,0.402,0.588,55.4,55.8,13.4,7.7,0.569,12.3,16.7,0.115,0.6,15.5,26.8,0.176,NOP,2023,reg
17.0,17.0,2022-11-21,,GSW,W,128.0,83.0,,124.7,80.8,102.7,0.231,0.462,0.638,40.5,61.2,14.6,16.1,0.621,12.3,26.8,0.165,0.446,24.7,9.3,0.23,NOP,2023,reg
18.0,18.0,2022-11-23,@,SAS,W,129.0,110.0,,120.5,102.7,107.1,0.366,0.402,0.678,46.8,70.2,7.5,9.8,0.659,18.1,21.6,0.256,0.541,17.0,19.0,0.212,NOP,2023,reg
19.0,19.0,2022-11-25,@,MEM,L,111.0,132.0,,111.1,132.1,99.9,0.36,0.36,0.557,52.9,70.3,9.0,7.5,0.488,11.5,25.0,0.314,0.615,12.0,30.2,0.22,NOP,2023,reg
20.0,20.0,2022-11-28,,OKC,W,105.0,101.0,,105.3,101.3,99.7,0.23,0.368,0.548,49.0,53.8,12.0,14.8,0.5,18.7,32.6,0.207,0.435,15.7,34.0,0.228,NOP,2023,reg
21.0,21.0,2022-11-30,,TOR,W,126.0,108.0,,119.4,102.3,105.5,0.302,0.384,0.647,36.6,62.2,9.5,8.0,0.605,17.0,30.8,0.256,0.54,14.2,7.0,0.148,NOP,2023,reg
22.0,22.0,2022-12-02,@,SAS,W,117.0,99.0,,114.5,96.9,102.2,0.283,0.457,0.566,48.0,62.5,8.8,8.5,0.5,8.0,20.4,0.272,0.444,10.3,18.9,0.122,NOP,2023,reg
23.0,23.0,2022-12-04,,DEN,W,121.0,106.0,,121.2,106.2,99.9,0.444,0.321,0.625,54.4,70.7,10.0,10.0,0.574,10.2,15.0,0.346,0.556,17.2,23.1,0.198,NOP,2023,reg
24.0,24.0,2022-12-07,,DET,W,104.0,98.0,,103.2,97.2,100.8,0.271,0.318,0.547,45.7,53.8,7.9,18.8,0.506,16.6,22.7,0.212,0.472,11.8,16.7,0.144,NOP,2023,reg
25.0,25.0,2022-12-09,,PHO,W,128.0,117.0,,128.5,117.5,99.6,0.389,0.3,0.607,45.7,58.7,10.0,2.4,0.556,9.5,31.0,0.311,0.628,15.6,20.5,0.105,NOP,2023,reg
26.0,26.0,2022-12-11,,PHO,W,129.0,124.0,OT,122.1,117.4,95.7,0.326,0.291,0.656,49.4,62.0,9.5,4.5,0.628,14.7,23.3,0.244,0.529,11.8,34.5,0.124,NOP,2023,reg
27.0,27.0,2022-12-13,@,UTA,L,100.0,121.0,,93.8,113.5,106.7,0.355,0.29,0.465,57.8,67.6,11.3,5.4,0.419,13.7,27.3,0.237,0.549,16.9,40.4,0.078,NOP,2023,reg
28.0,28.0,2022-12-15,@,UTA,L,129.0,132.0,OT,119.3,122.0,98.0,0.283,0.303,0.579,47.3,51.1,7.4,13.3,0.535,13.9,36.5,0.232,0.554,12.9,26.8,0.326,NOP,2023,reg
29.0,29.0,2022-12-17,@,PHO,L,114.0,118.0,,121.1,125.4,94.1,0.169,0.39,0.689,49.3,60.0,2.1,11.9,0.675,17.0,13.8,0.13,0.56,7.5,23.8,0.301,NOP,2023,reg
30.0,30.0,2022-12-19,,MIL,L,119.0,128.0,,115.2,123.9,103.3,0.242,0.455,0.543,50.0,71.4,8.7,0.0,0.515,12.0,32.1,0.172,0.636,16.0,22.9,0.309,NOP,2023,reg
31.0,31.0,2022-12-22,,SAS,W,126.0,117.0,,124.1,115.2,101.6,0.297,0.374,0.612,48.9,56.8,9.8,9.7,0.555,14.2,34.8,0.275,0.528,14.3,31.8,0.244,NOP,2023,reg
32.0,32.0,2022-12-23,@,OKC,W,128.0,125.0,OT,109.0,106.4,106.4,0.426,0.394,0.573,46.1,73.2,8.5,6.0,0.505,15.8,26.0,0.351,0.525,13.7,19.2,0.176,NOP,2023,reg
33.0,33.0,2022-12-26,,IND,W,113.0,93.0,,116.3,95.7,97.2,0.267,0.444,0.562,40.0,73.2,10.3,12.5,0.522,13.7,34.8,0.211,0.476,12.4,13.6,0.169,NOP,2023,reg
34.0,34.0,2022-12-28,,MIN,W,119.0,118.0,,116.7,115.7,102.0,0.531,0.284,0.595,44.9,56.4,5.9,7.4,0.549,13.1,23.1,0.37,0.566,10.2,12.8,0.289,NOP,2023,reg
35.0,35.0,2022-12-30,,PHI,W,127.0,116.0,,127.3,116.3,99.7,0.45,0.388,0.663,44.6,44.2,14.0,7.3,0.631,12.7,21.2,0.325,0.653,18.3,9.4,0.24,NOP,2023,reg
36.0,36.0,2022-12-31,@,MEM,L,101.0,116.0,,94.6,108.7,106.7,0.396,0.33,0.473,53.1,50.0,5.6,6.3,0.396,15.8,27.8,0.319,0.538,15.7,29.5,0.185,NOP,2023,reg
37.0,37.0,2023-01-02,@,PHI,L,111.0,120.0,,112.7,121.8,98.5,0.238,0.345,0.598,41.7,61.9,3.0,11.8,0.565,15.5,26.3,0.19,0.564,9.2,15.2,0.267,NOP,2023,reg
38.0,38.0,2023-01-04,,HOU,W,119.0,108.0,,121.2,110.0,98.2,0.292,0.427,0.592,45.7,61.0,6.1,12.0,0.539,13.0,32.6,0.258,0.511,11.5,25.0,0.205,NOP,2023,reg
39.0,39.0,2023-01-06,,BRK,L,102.0,108.0,,106.2,112.4,96.1,0.284,0.33,0.515,45.7,45.7,7.3,7.7,0.466,13.9,29.8,0.227,0.524,12.2,21.3,0.224,NOP,2023,reg
40.0,40.0,2023-01-07,@,DAL,L,117.0,127.0,,113.5,123.2,103.1,0.372,0.309,0.535,47.0,57.8,13.6,8.9,0.505,10.6,30.6,0.234,0.655,15.8,14.7,0.405,NOP,2023,reg
41.0,41.0,2023-01-09,@,WAS,W,132.0,112.0,,129.8,110.1,101.7,0.333,0.28,0.619,45.7,49.0,8.8,10.4,0.581,8.6,28.6,0.258,0.598,18.2,17.9,0.171,NOP,2023,reg
42.0,42.0,2023-01-11,@,BOS,L,114.0,125.0,,117.0,128.3,97.4,0.195,0.345,0.603,60.2,48.9,5.1,8.5,0.58,8.7,9.3,0.149,0.566,8.1,27.5,0.242,NOP,2023,reg
43.0,43.0,2023-01-13,@,DET,W,116.0,110.0,,109.8,104.1,105.7,0.349,0.36,0.585,46.7,69.0,6.6,5.0,0.552,14.6,18.6,0.244,0.517,11.4,14.9,0.189,NOP,2023,reg
44.0,44.0,2023-01-16,@,CLE,L,103.0,113.0,,108.2,118.7,95.2,0.293,0.36,0.608,60.6,68.4,9.5,1.9,0.573,16.7,9.1,0.227,0.544,13.7,34.2,0.325,NOP,2023,reg
45.0,45.0,2023-01-18,,MIA,L,98.0,124.0,,100.7,127.4,97.3,0.225,0.375,0.557,53.1,73.0,5.1,5.1,0.544,17.0,21.4,0.138,0.596,9.8,25.6,0.128,NOP,2023,reg
46.0,46.0,2023-01-20,@,ORL,L,110.0,123.0,,111.6,124.8,98.6,0.264,0.385,0.542,51.9,70.7,9.1,11.1,0.505,9.8,22.9,0.198,0.62,14.3,15.2,0.4,NOP,2023,reg
47.0,47.0,2023-01-22,@,MIA,L,96.0,100.0,,95.6,99.5,100.5,0.231,0.385,0.559,50.6,64.9,16.9,8.7,0.526,22.5,21.1,0.179,0.488,19.3,26.7,0.275,NOP,2023,reg
48.0,48.0,2023-01-24,,DEN,L,98.0,99.0,,108.6,109.7,90.2,0.235,0.306,0.522,44.2,47.4,5.5,6.4,0.476,14.6,34.1,0.2,0.556,12.3,19.4,0.125,NOP,2023,reg
49.0,49.0,2023-01-25,,MIN,L,102.0,111.0,,104.3,113.5,97.8,0.247,0.447,0.541,46.2,67.6,4.1,13.2,0.506,13.7,20.0,0.188,0.555,8.7,10.5,0.244,NOP,2023,reg
50.0,50.0,2023-01-28,,WAS,L,103.0,113.0,,101.2,111.0,101.8,0.207,0.315,0.513,55.8,53.8,8.8,15.4,0.467,9.1,16.7,0.185,0.517,15.2,27.7,0.25,NOP,2023,reg
51.0,51.0,2023-01-29,@,MIL,L,110.0,135.0,,105.8,129.9,103.9,0.226,0.366,0.538,60.0,61.0,6.7,5.7,0.511,10.5,15.1,0.161,0.641,10.3,28.6,0.125,NOP,2023,reg
52.0,52.0,2023-01-31,@,DEN,L,113.0,122.0,,111.1,119.9,101.7,0.294,0.318,0.589,55.0,66.7,12.8,3.9,0.541,13.5,19.0,0.247,0.586,15.6,26.3,0.23,NOP,2023,reg
53.0,53.0,2023-02-02,@,DAL,L,106.0,111.0,,109.2,114.3,97.1,0.25,0.238,0.568,41.9,64.3,6.2,11.4,0.53,15.4,28.6,0.202,0.518,7.6,13.6,0.271,NOP,2023,reg
54.0,54.0,2023-02-04,,LAL,W,131.0,126.0,,128.0,123.1,102.4,0.2,0.3,0.602,47.8,53.8,5.9,0.0,0.565,9.2,31.1,0.18,0.537,7.7,27.7,0.266,NOP,2023,reg
55.0,55.0,2023-02-05,,SAC,W,136.0,104.0,,140.6,107.5,96.7,0.4,0.306,0.68,44.2,54.2,11.4,7.5,0.647,9.9,30.8,0.306,0.494,13.8,23.4,0.28,NOP,2023,reg
56.0,56.0,2023-02-07,,ATL,W,116.0,107.0,,121.8,112.4,95.2,0.231,0.352,0.579,46.6,62.2,8.4,4.1,0.56,9.1,29.5,0.154,0.518,11.1,22.7,0.224,NOP,2023,reg
57.0,57.0,2023-02-10,,CLE,L,107.0,118.0,,115.8,127.7,92.4,0.305,0.293,0.575,54.7,64.1,8.7,5.3,0.53,13.1,27.5,0.244,0.624,13.3,34.3,0.141,NOP,2023,reg
58.0,58.0,2023-02-13,@,OKC,W,103.0,100.0,,107.4,104.3,95.9,0.243,0.405,0.629,56.6,48.7,13.6,14.0,0.588,18.8,12.1,0.216,0.472,14.8,32.6,0.167,NOP,2023,reg
59.0,59.0,2023-02-15,@,LAL,L,102.0,120.0,,100.9,118.7,101.1,0.27,0.281,0.512,46.2,61.5,4.9,6.5,0.478,13.1,26.0,0.191,0.59,10.0,14.0,0.265,NOP,2023,reg
60.0,60.0,2023-02-23,@,TOR,L,110.0,115.0,,108.8,113.7,101.1,0.298,0.357,0.579,52.7,59.0,5.9,3.3,0.542,12.0,14.0,0.226,0.516,10.4,22.9,0.217,NOP,2023,reg
61.0,61.0,2023-02-25,@,NYK,L,106.0,128.0,,103.7,125.2,102.3,0.206,0.373,0.476,58.1,62.5,10.8,0.0,0.431,5.9,23.2,0.176,0.619,16.2,29.7,0.216,NOP,2023,reg
62.0,62.0,2023-02-27,,ORL,L,93.0,101.0,,100.0,108.6,93.0,0.303,0.355,0.54,53.1,67.6,9.7,4.4,0.487,16.5,22.0,0.25,0.513,15.8,27.5,0.253,NOP,2023,reg
63.0,63.0,2023-03-01,@,POR,W,121.0,110.0,,131.2,119.3,92.2,0.258,0.281,0.61,50.0,50.0,9.8,9.3,0.567,5.7,27.5,0.225,0.512,13.0,28.6,0.333,NOP,2023,reg
64.0,64.0,2023-03-03,@,GSW,L,99.0,108.0,,106.9,116.7,92.6,0.351,0.377,0.557,59.7,58.8,9.7,8.5,0.506,12.8,17.1,0.273,0.577,17.2,29.0,0.231,NOP,2023,reg
65.0,65.0,2023-03-06,@,SAC,L,108.0,123.0,,114.0,129.8,94.8,0.175,0.363,0.627,45.2,67.4,6.3,8.9,0.606,15.7,20.6,0.138,0.663,10.7,15.4,0.157,NOP,2023,reg
66.0,66.0,2023-03-08,,DAL,W,113.0,106.0,,116.8,109.6,96.7,0.217,0.325,0.621,41.0,76.2,4.1,14.3,0.584,14.2,23.7,0.193,0.523,8.5,11.1,0.159,NOP,2023,reg
67.0,67.0,2023-03-11,,OKC,L,96.0,110.0,,95.5,109.4,100.6,0.235,0.42,0.537,46.9,67.6,3.0,7.7,0.494,19.8,19.0,0.198,0.519,11.3,10.3,0.338,NOP,2023,reg
68.0,68.0,2023-03-12,,POR,W,127.0,110.0,,121.8,105.5,104.3,0.337,0.465,0.643,51.7,81.4,10.5,12.7,0.61,13.2,18.2,0.256,0.545,16.4,22.2,0.159,NOP,2023,reg
69.0,69.0,2023-03-14,,LAL,L,108.0,123.0,,110.5,125.8,97.7,0.204,0.439,0.506,55.9,54.8,9.2,7.0,0.485,10.1,28.8,0.133,0.598,16.0,36.6,0.305,NOP,2023,reg
70.0,70.0,2023-03-17,@,HOU,L,112.0,114.0,,120.3,122.4,93.1,0.305,0.341,0.602,59.8,56.4,8.6,8.9,0.549,8.8,17.8,0.268,0.551,11.7,35.7,0.193,NOP,2023,reg
71.0,71.0,2023-03-19,@,HOU,W,117.0,107.0,,125.6,114.9,93.1,0.282,0.365,0.612,48.0,66.7,7.5,9.3,0.571,9.5,26.3,0.235,0.467,12.3,21.6,0.474,NOP,2023,reg
72.0,72.0,2023-03-21,,SAS,W,119.0,84.0,,119.3,84.2,99.7,0.284,0.296,0.653,43.0,68.9,8.0,4.3,0.617,14.9,15.6,0.235,0.42,14.4,18.5,0.126,NOP,2023,reg
73.0,73.0,2023-03-23,,CHO,W,115.0,96.0,,113.2,94.5,101.6,0.153,0.347,0.55,42.2,57.8,10.8,0.0,0.515,9.5,24.4,0.143,0.512,15.9,8.9,0.133,NOP,2023,reg
74.0,74.0,2023-03-25,@,LAC,W,131.0,110.0,,129.3,108.5,101.4,0.094,0.354,0.655,40.8,70.6,10.9,7.1,0.641,13.8,29.3,0.083,0.62,19.2,5.7,0.227,NOP,2023,reg
75.0,75.0,2023-03-27,@,POR,W,124.0,90.0,,123.6,89.7,100.3,0.198,0.326,0.663,35.4,63.3,5.0,10.5,0.64,15.4,25.8,0.163,0.428,11.0,11.8,0.144,NOP,2023,reg
76.0,76.0,2023-03-28,@,GSW,L,109.0,120.0,,109.3,120.3,99.7,0.156,0.3,0.567,50.0,71.4,6.0,9.5,0.533,16.5,26.8,0.144,0.634,17.2,26.8,0.195,NOP,2023,reg
77.0,77.0,2023-03-30,@,DEN,W,107.0,88.0,,117.4,96.5,91.2,0.275,0.338,0.597,46.5,57.9,6.6,1.9,0.556,11.8,21.6,0.225,0.425,9.6,22.4,0.25,NOP,2023,reg
78.0,78.0,2023-04-01,,LAC,W,122.0,114.0,,132.6,123.9,92.0,0.407,0.198,0.602,48.1,50.0,6.5,8.9,0.529,6.5,35.0,0.36,0.559,12.0,29.7,0.224,NOP,2023,reg
79.0,79.0,2023-04-04,,SAC,L,103.0,121.0,,106.6,125.3,96.6,0.321,0.238,0.537,53.8,54.1,6.2,8.2,0.482,12.7,22.0,0.262,0.599,10.9,28.2,0.132,NOP,2023,reg
80.0,80.0,2023-04-05,,MEM,W,138.0,131.0,OT,124.5,118.2,100.4,0.443,0.443,0.656,52.7,79.5,8.1,11.8,0.619,13.2,19.0,0.33,0.538,10.9,29.4,0.183,NOP,2023,reg
81.0,81.0,2023-04-07,,NYK,W,113.0,105.0,,117.6,109.3,96.1,0.253,0.354,0.644,46.3,64.3,4.2,15.6,0.595,12.0,11.8,0.241,0.511,9.4,15.2,0.17,NOP,2023,reg
82.0,82.0,2023-04-09,@,MIN,L,108.0,113.0,,104.4,109.2,103.5,0.322,0.233,0.525,46.2,45.0,12.6,6.5,0.461,12.7,24.4,0.278,0.555,15.1,17.4,0.268,NOP,2023,reg
1.0,1.0,2022-10-19,@,MEM,L,112.0,115.0,OT,104.7,107.5,96.9,0.165,0.339,0.479,54.2,63.6,6.5,8.6,0.445,9.3,29.0,0.138,0.468,10.6,35.7,0.13,NYK,2023,reg
2.0,2.0,2022-10-21,,DET,W,130.0,106.0,,124.6,101.6,104.3,0.232,0.4,0.621,49.5,58.0,3.8,11.1,0.611,10.3,23.4,0.147,0.483,12.6,25.0,0.211,NYK,2023,reg
3.0,3.0,2022-10-24,,ORL,W,115.0,102.0,,120.8,107.1,95.2,0.269,0.398,0.553,45.1,55.8,7.4,5.9,0.522,11.9,39.1,0.194,0.459,11.7,28.9,0.267,NYK,2023,reg
4.0,4.0,2022-10-26,,CHO,W,134.0,131.0,OT,119.8,117.1,101.3,0.227,0.309,0.628,47.7,50.0,4.5,16.2,0.593,13.0,26.7,0.196,0.561,11.8,20.9,0.202,NYK,2023,reg
5.0,5.0,2022-10-28,@,MIL,L,108.0,119.0,,103.6,114.2,104.2,0.344,0.376,0.504,52.6,51.4,5.8,7.8,0.462,10.8,24.1,0.237,0.445,5.5,31.7,0.202,NYK,2023,reg
6.0,6.0,2022-10-30,@,CLE,L,108.0,121.0,,109.3,122.4,98.8,0.174,0.293,0.545,48.9,57.8,9.1,5.1,0.543,12.4,26.7,0.087,0.59,12.6,23.3,0.18,NYK,2023,reg
7.0,7.0,2022-11-02,,ATL,L,99.0,112.0,,97.8,110.6,101.3,0.222,0.4,0.501,49.5,62.2,3.0,12.3,0.467,14.7,26.1,0.167,0.467,7.3,29.8,0.112,NYK,2023,reg
8.0,8.0,2022-11-04,@,PHI,W,106.0,104.0,,102.4,100.5,103.5,0.338,0.413,0.577,46.8,64.9,4.8,15.7,0.519,19.3,24.4,0.288,0.444,12.3,24.5,0.173,NYK,2023,reg
9.0,9.0,2022-11-05,,BOS,L,118.0,133.0,,122.6,138.1,96.3,0.178,0.3,0.608,43.6,47.8,6.2,10.8,0.572,12.6,31.6,0.167,0.688,12.2,20.0,0.136,NYK,2023,reg
10.0,10.0,2022-11-07,@,MIN,W,120.0,107.0,,113.8,101.5,105.4,0.281,0.539,0.6,47.6,66.7,12.3,5.0,0.545,16.0,20.5,0.258,0.537,16.4,10.5,0.247,NYK,2023,reg
11.0,11.0,2022-11-09,@,BRK,L,85.0,112.0,,85.7,113.0,99.1,0.299,0.494,0.432,54.5,75.0,5.0,7.5,0.391,13.2,20.0,0.195,0.563,13.5,23.9,0.161,NYK,2023,reg
12.0,12.0,2022-11-11,,DET,W,121.0,112.0,,123.3,114.2,98.1,0.309,0.426,0.567,47.8,54.8,7.1,6.1,0.5,9.3,34.0,0.287,0.506,13.3,27.9,0.388,NYK,2023,reg
13.0,13.0,2022-11-13,,OKC,L,135.0,145.0,,123.7,132.9,109.1,0.34,0.32,0.605,52.1,52.1,11.9,3.5,0.546,10.4,27.7,0.299,0.722,16.4,15.4,0.205,NYK,2023,reg
14.0,14.0,2022-11-15,@,UTA,W,118.0,111.0,,117.0,110.0,100.9,0.269,0.344,0.567,53.3,59.1,9.9,7.5,0.532,11.9,27.7,0.204,0.518,17.9,33.3,0.301,NYK,2023,reg
15.0,15.0,2022-11-16,@,DEN,W,106.0,103.0,,110.1,107.0,96.2,0.369,0.405,0.543,51.2,64.9,12.5,11.4,0.488,7.6,15.0,0.286,0.524,14.2,19.0,0.207,NYK,2023,reg
16.0,16.0,2022-11-18,@,GSW,L,101.0,111.0,,99.1,109.0,101.9,0.391,0.391,0.495,53.1,53.3,7.9,17.1,0.397,13.6,25.0,0.368,0.549,15.3,27.3,0.121,NYK,2023,reg
17.0,17.0,2022-11-20,@,PHO,L,95.0,116.0,,100.5,122.7,94.5,0.294,0.294,0.495,60.6,58.8,4.2,11.3,0.441,10.3,20.8,0.235,0.51,10.7,43.1,0.129,NYK,2023,reg
18.0,18.0,2022-11-21,@,OKC,W,129.0,119.0,,125.1,115.4,103.1,0.206,0.351,0.61,44.2,41.2,9.7,3.1,0.582,12.4,34.1,0.165,0.534,12.1,24.4,0.284,NYK,2023,reg
19.0,19.0,2022-11-25,,POR,L,129.0,132.0,OT,119.9,122.7,97.4,0.267,0.39,0.55,52.2,58.7,6.5,9.4,0.5,7.9,25.5,0.229,0.553,10.8,28.9,0.447,NYK,2023,reg
20.0,20.0,2022-11-27,,MEM,L,123.0,127.0,,126.0,130.1,97.6,0.345,0.345,0.614,54.3,68.2,3.1,11.1,0.563,7.4,26.1,0.287,0.547,9.2,34.8,0.242,NYK,2023,reg
21.0,21.0,2022-11-29,@,DET,W,140.0,110.0,,140.8,110.7,99.4,0.219,0.365,0.665,37.0,57.4,9.1,2.3,0.646,11.7,42.5,0.167,0.584,14.8,17.1,0.157,NYK,2023,reg
22.0,22.0,2022-11-30,,MIL,L,103.0,109.0,,110.5,116.9,93.2,0.2,0.3,0.473,48.6,42.9,2.1,5.5,0.45,6.8,33.3,0.13,0.489,5.6,28.0,0.233,NYK,2023,reg
23.0,23.0,2022-12-03,,DAL,L,100.0,121.0,,99.5,120.4,100.5,0.364,0.403,0.56,52.6,51.4,7.0,2.6,0.519,18.3,16.3,0.26,0.55,9.4,26.9,0.11,NYK,2023,reg
24.0,24.0,2022-12-04,,CLE,W,92.0,81.0,,92.6,81.5,99.4,0.244,0.337,0.483,41.9,48.6,6.0,6.3,0.436,18.1,31.1,0.198,0.398,17.1,16.7,0.181,NYK,2023,reg
25.0,25.0,2022-12-07,,ATL,W,113.0,89.0,,122.3,96.3,92.4,0.289,0.434,0.604,41.5,70.3,6.5,4.1,0.548,13.0,31.7,0.265,0.412,10.3,20.8,0.224,NYK,2023,reg
26.0,26.0,2022-12-09,@,CHO,W,121.0,102.0,,123.9,104.4,97.7,0.323,0.366,0.57,48.4,61.0,6.1,12.1,0.511,11.6,32.7,0.28,0.476,11.9,27.3,0.262,NYK,2023,reg
27.0,27.0,2022-12-11,,SAC,W,112.0,99.0,,111.0,98.1,100.9,0.303,0.393,0.555,42.7,47.5,7.9,9.1,0.494,14.4,33.3,0.27,0.458,14.7,21.6,0.277,NYK,2023,reg
28.0,28.0,2022-12-14,@,CHI,W,128.0,120.0,OT,126.0,118.1,92.0,0.275,0.374,0.627,39.2,55.6,6.9,8.9,0.593,15.0,34.9,0.22,0.601,11.4,8.3,0.226,NYK,2023,reg
29.0,29.0,2022-12-16,@,CHI,W,114.0,91.0,,115.4,92.1,98.8,0.348,0.478,0.537,43.8,51.4,13.2,4.3,0.495,10.2,28.8,0.25,0.545,19.9,5.4,0.091,NYK,2023,reg
30.0,30.0,2022-12-18,@,IND,W,109.0,106.0,,110.7,107.6,98.5,0.361,0.313,0.567,47.3,33.3,7.1,17.3,0.518,14.3,30.4,0.277,0.506,13.0,25.5,0.167,NYK,2023,reg
